CustomerID,CategoryID
4667,3
4671,5
4685,4
4687,6
4687,3
4690,6
4691,2
4692,5
4693,8
4694,4
4695,4
4702,10
4713,10
4715,6
4717,5
4720,9
4736,8
4745,9
4750,5
4753,1
4754,6
4756,8
4757,6
4759,10
4761,4
4769,6
4770,7
4772,5
4773,3
4775,10
4776,0
4783,8
4784,3
4785,0
4791,1
4793,1
4799,8
4806,1
4812,0
4813,2
4820,8
4823,1
4830,1
4839,3
4841,6
4847,1
4856,6
4860,5
4882,2
4884,4
4885,2
4889,10
4892,2
4892,6
4892,7
4893,10
4894,6
4897,2
4900,0
4901,10
4902,8
4904,0
4920,6
4924,7
4932,10
4934,9
4937,5
4940,10
4941,7
4941,2
4944,8
4946,2
4954,5
4960,2
4963,9
4984,10
4986,9
4989,5
4992,5
5000,5
5011,0
5013,10
5017,3
5019,5
5019,4
5024,5
5027,0
5031,4
5039,5
5044,1
5048,6
5049,2
5053,5
5057,4
5057,6
5059,2
5065,5
5065,3
5071,1
5080,7
5083,0
5085,8
5090,0
5092,3
5092,9
5095,2
5095,4
5095,3
5099,8
5101,8
5105,3
5106,6
5107,9
5108,10
5108,5
5109,7
5112,1
5112,9
5122,7
5138,9
5142,4
5150,4
5155,4
5163,2
5169,6
5174,8
5175,1
5177,2
5180,8
5185,1
5192,5
5195,0
5196,4
5199,5
5201,4
5208,0
5212,8
5215,5
5216,2
5217,2
5220,10
5220,6
5221,5
5228,4
5231,5
5236,1
5236,3
5243,4
5253,0
5253,5
5260,10
5278,7
5283,5
5287,2
5288,5
5291,4
5292,6
5296,8
5297,9
5297,3
5298,2
5299,8
5299,7
5301,9
5301,8
5305,1
5315,8
5316,4
5316,8
5317,3
5326,3
5331,3
5332,9
5336,5
5344,0
5346,7
5347,6
5348,0
5353,6
5358,3
5361,1
5365,7
5366,0
5369,4
5371,3
5379,1
5381,0
5384,6
5391,8
5397,6
5398,5
5400,10
5405,3
5416,8
5418,7
5420,5
5421,0
5422,5
5428,5
5429,4
5433,7
5453,4
5453,10
5458,7
5459,9
5465,1
5474,9
5487,10
5496,3
5496,6
5506,5
5511,6
5513,7
5522,8
5528,4
5541,5
5546,8
5551,6
5554,5
5555,0
5557,4
5558,10
5559,1
5561,1
5562,0
5563,2
5566,6
5569,8
5572,1
5573,10
5578,3
5579,1
5580,8
5584,0
5595,8
5597,7
5598,10
5602,6
5609,6
5612,6
5612,1
5617,10
5620,8
5621,5
5626,4
5627,9
5634,0
5642,1
5643,10
5646,5
5659,5
5660,6
5660,3
5662,3
5664,4
5669,3
5676,8
5677,4
5677,3
5678,10
5682,9
5686,8
5688,9
5689,0
5690,2
5695,9
5696,6
5700,7
5703,1
5707,2
5709,4
5710,0
5711,6
5717,0
5721,7
5727,1
5729,4
5729,7
5729,1
5729,0
5733,8
5734,10
5736,7
5737,7
5738,9
5740,2
5742,10
5748,7
5755,5
5755,6
5769,0
5769,7
5772,4
5772,9
5773,0
5775,10
5778,5
5779,8
5783,4
5784,9
5790,5
5790,0
5794,3
5795,6
5797,0
5799,10
5805,2
5806,0
5807,4
5814,2
5816,4
5819,7
5821,3
5827,4
5828,1
5830,10
5835,6
5839,8
5841,4
5846,4
5850,1
5850,7
5851,7
5855,5
5859,3
5859,8
5860,7
5870,10
5871,8
5874,0
5879,2
5889,6
5892,10
5893,0
5900,8
5903,1
5905,1
5913,5
5923,1
5924,10
5926,2
5931,10
5936,4
5952,8
5958,9
5958,3
5962,2
5972,5
5974,4
5975,10
5976,9
5980,2
5980,5
5981,7
5984,6
5991,5
5993,5
5994,7
6013,3
6023,0
6027,9
6031,3
6037,8
6037,5
6053,0
6060,8
6063,0
6063,9
6064,2
6073,10
6076,8
6093,2
6113,10
6120,10
6128,10
6131,8
6137,7
6145,0
6145,7
6147,6
6147,0
6147,10
6149,5
6160,2
6162,8
6166,5
6175,1
6175,0
6176,4
6179,0
6181,3
6187,0
6188,6
6189,3
6194,1
6194,7
6195,3
6196,8
6202,8
6206,8
6209,0
6213,2
6213,9
6213,0
6231,4
6235,2
6244,10
6244,9
6250,7
6260,4
6260,1
6261,6
6269,1
6289,9
6294,0
6295,4
6300,0
6302,10
6302,8
6306,0
6318,7
6320,1
6324,2
6330,3
6346,3
6347,7
6348,4
6352,6
6352,9
6354,4
6356,7
6358,5
6359,6
6365,7
6369,6
6375,5
6376,5
6377,5
6377,6
6378,3
6382,5
6394,0
6398,7
6400,4
6402,10
6404,6
6406,8
6409,2
6415,3
6433,5
6434,8
6435,10
6439,8
6439,9
6441,10
6441,8
6442,10
6446,6
6448,1
6458,4
6458,7
6458,3
6464,10
6468,4
6473,2
6476,8
6477,8
6477,4
6489,6
6504,8
6507,0
6508,8
6512,10
6522,2
6533,7
6535,6
6536,10
6539,4
6540,3
6542,7
6544,0
6547,2
6549,10
6551,5
6560,2
6561,0
6564,7
6565,3
6568,4
6573,2
6578,9
6588,0
6592,8
6592,7
6593,1
6593,4
6606,9
6615,1
6624,3
6625,3
6629,9
6630,7
6635,7
6640,6
6645,10
6646,6
6646,8
6648,6
6655,8
6658,3
6661,7
6666,2
6671,10
6678,0
6680,10
6680,1
6685,6
6689,3
6690,4
6697,8
6699,8
6704,8
6721,9
6728,7
6732,10
6733,10
6733,4
6737,9
6740,4
6741,4
6743,2
6761,8
6764,5
6768,5
6769,4
6776,7
6781,7
6787,5
6788,8
6789,8
6793,5
6798,5
6805,2
6810,5
6811,7
6822,4
6825,0
6825,8
6831,8
6836,0
6837,8
6854,1
6855,9
6865,10
6866,5
6870,8
6886,6
6892,8
6894,3
6897,7
6909,4
6914,3
6920,1
6922,6
6923,5
6927,4
6934,9
6936,5
6942,8
6949,10
6951,5
6952,7
6952,9
6957,2
6959,2
6960,10
6963,10
6964,8
6970,7
6982,0
6989,4
6996,2
7006,10
7008,10
7012,7
7015,0
7015,2
7020,2
7021,5
7024,2
7028,4
7047,5
7047,7
7054,2
7056,9
7077,7
7084,7
7086,5
7097,7
7099,5
7105,1
7114,4
7117,9
7117,4
7126,6
7127,8
7134,0
7137,2
7140,10
7145,9
7146,6
7147,4
7158,10
7166,7
7180,5
7183,6
7185,6
7185,2
7186,0
7193,7
7195,2
7195,6
7199,5
7201,0
7201,5
7202,0
7206,5
7220,6
7230,2
7239,2
7242,3
7243,7
7246,6
7258,8
7266,5
7276,5
7281,7
7302,1
7305,7
7305,2
7306,2
7311,8
7316,6
7329,6
7335,7
7340,8
7342,0
7349,7
7360,7
7363,9
7364,4
7364,7
7365,2
7368,4
7370,7
7376,0
7377,7
7383,8
7387,7
7388,10
7395,2
7398,0
7399,1
7400,9
7405,10
7407,7
7407,5
7409,8
7410,2
7414,6
7420,10
7421,4
7431,10
7439,9
7444,7
7446,6
7455,9
7462,0
7463,9
7463,1
7464,10
7465,7
7468,1
7478,9
7478,1
7483,10
7485,5
7501,10
7511,10
7513,0
7515,4
7517,2
7521,10
7522,4
7526,0
7527,3
7528,3
7530,5
7531,0
7533,7
7535,1
7537,2
7539,4
7540,5
7541,0
7543,1
7552,10
7558,8
7560,1
7563,7
7564,8
7566,5
7570,5
7575,4
7580,3
7581,8
7585,8
7589,10
7589,8
7599,8
7606,4
7609,1
7610,7
7613,2
7616,8
7616,4
7620,0
7621,10
7625,9
7625,6
7630,0
7640,2
7648,5
7650,1
7650,10
7655,6
7660,10
7660,3
7663,6
7665,1
7665,7
7672,2
7675,1
7677,9
7680,2
7681,2
7694,8
7695,0
7695,6
7697,6
7698,3
7702,3
7706,10
7707,7
7709,1
7711,5
7712,7
7712,8
7713,1
7714,3
7715,10
7717,3
7717,7
7718,8
7725,8
7730,7
7730,10
7731,6
7733,10
7739,3
7743,0
7749,4
7760,4
7762,4
7766,3
7769,6
7770,10
7770,9
7774,3
7776,2
7776,1
7781,10
7781,6
7783,4
7784,7
7785,3
7788,0
7789,0
7792,3
7796,8
7801,1
7802,8
7803,0
7804,2
7807,10
7807,9
7808,0
7809,1
7810,9
7811,0
7818,3
7819,7
7823,7
7832,3
7832,7
7836,8
7838,4
7844,0
7851,3
7852,9
7852,1
7856,3
7856,6
7865,3
7869,4
7883,0
7885,6
7886,7
7887,10
7903,3
7904,7
7905,7
7916,9
7917,9
7918,8
7921,7
7927,2
7933,1
7937,9
7950,5
7956,4
7957,6
7961,5
7967,6
7967,7
7972,4
7973,4
7975,4
7976,10
7976,0
7979,6
7981,4
7987,3
7989,2
7991,0
8003,7
8006,1
8029,7
8032,10
8032,1
8049,7
8049,4
8058,1
8068,4
8071,10
8075,7
8097,10
8098,8
8102,5
8104,8
8110,3
8111,8
8112,7
8116,7
8117,10
8119,8
8121,10
8123,9
8126,1
8128,2
8130,10
8132,7
8135,0
8138,9
8138,0
8143,2
8152,10
8153,1
8155,3
8158,3
8165,10
8168,1
8172,1
8175,7
8185,4
8188,2
8192,3
8195,3
8197,4
8197,8
8202,5
8205,2
8205,3
8208,2
8209,4
8210,9
8215,10
8216,9
8216,7
8221,7
8221,9
8222,9
8246,8
8260,9
8262,8
8262,5
8265,4
8267,2
8269,6
8281,4
8286,1
8286,9
8288,9
8301,10
8303,0
8305,4
8309,5
8311,7
8311,10
8312,8
8317,3
8319,9
8323,8
8324,0
8328,5
8331,10
8341,8
8344,9
8353,1
8354,5
8359,1
8361,5
8366,0
8370,5
8371,10
8379,3
8379,1
8390,7
8393,7
8394,3
8398,1
8401,8
8418,1
8425,0
8438,5
8439,2
8444,6
8446,9
8450,10
8451,3
8454,7
8458,8
8459,8
8471,2
8471,6
8472,4
8474,2
8475,1
8479,0
8487,9
8487,10
8492,10
8494,2
8497,9
8499,3
8507,10
8511,8
8512,1
8517,5
8525,5
8526,1
8526,3
8529,10
8534,2
8535,7
8536,6
8536,4
8539,5
8540,10
8546,10
8551,6
8552,7
8554,0
8561,2
8563,9
8563,8
8565,9
8569,1
8570,4
8571,8
8580,3
8585,3
8586,3
8587,1
8591,4
8595,5
8604,6
8623,0
8626,10
8634,6
8637,9
8639,5
8640,5
8660,7
8667,2
8669,0
8671,3
8674,9
8676,3
8691,8
8696,4
8701,4
8705,10
8707,9
8709,10
8712,10
8716,5
8718,0
8719,4
8721,0
8722,3
8723,9
8724,4
8729,4
8738,0
8746,0
8791,9
8792,10
8800,9
8804,6
8805,9
8806,2
8809,2
8811,4
8817,0
8817,6
8818,1
8824,6
8824,0
8825,5
8825,3
8839,1
8841,0
8847,5
8856,8
8861,0
8866,7
8868,7
8877,9
8883,8
8890,6
8895,1
8899,6
8900,10
8902,8
8904,4
8904,8
8919,2
8919,3
8923,3
8928,10
8937,4
8943,9
8944,4
8958,5
8959,1
8959,6
8962,10
8962,9
8964,0
8986,3
8991,9
8995,1
9000,1
9010,10
9011,0
9012,6
9013,9
9015,3
9016,2
9024,6
9041,8
9043,7
9047,9
9050,6
9055,5
9061,3
9067,3
9078,10
9080,1
9091,0
9093,10
9093,8
9096,0
9100,8
9107,10
9109,2
9112,4
9117,7
9118,7
9122,3
9122,9
9132,0
9132,5
9134,3
9137,5
9141,0
9143,4
9146,9
9155,7
9157,3
9166,9
9169,3
9177,8
9185,1
9192,5
9193,6
9194,4
9198,10
9207,7
9212,3
9223,7
9226,5
9226,4
9226,1
9230,7
9230,2
9231,6
9233,2
9233,6
9238,5
9238,6
9239,1
9242,0
9245,4
9245,7
9249,2
9252,4
9253,9
9253,8
9254,2
9260,1
9260,10
9261,10
9266,0
9266,9
9266,10
9270,2
9275,4
9277,8
9279,5
9285,3
9286,6
9286,8
9287,4
9287,6
9289,8
9296,7
9299,0
9300,3
9300,4
9304,1
9309,3
9313,1
9316,5
9318,9
9319,3
9320,4
9320,6
9321,5
9324,5
9336,4
9338,0
9338,8
9341,2
9352,9
9353,2
9363,5
9363,0
9371,2
9372,10
9377,10
9382,9
9382,5
9382,1
9385,3
9387,8
9388,8
9391,3
9397,10
9397,4
9399,4
9400,2
9406,9
9425,4
9425,6
9427,10
9432,7
9437,7
9452,2
9462,9
9470,9
9471,9
9473,10
9477,9
9477,3
9478,9
9478,0
9482,3
9490,10
9500,2
9501,8
9504,5
9505,6
9509,8
9516,9
9520,9
9524,1
9527,6
9532,0
9533,8
9533,4
9534,9
9536,9
9536,5
9540,2
9542,7
9550,3
9554,1
9555,9
9563,9
9572,4
9576,0
9581,4
9584,9
9587,1
9600,6
9612,3
9612,1
9615,8
9618,10
9621,1
9627,3
9631,6
9633,3
9633,5
9634,6
9641,1
9646,6
9651,5
9660,7
9660,6
9670,0
9673,3
9688,10
9692,0
9699,1
9700,4
9704,3
9705,6
9708,0
9710,0
9714,5
9725,5
9726,1
9732,5
9732,10
9733,6
9748,10
9750,8
9751,8
9756,10
9757,1
9766,9
9769,8
9772,2
9774,6
9775,9
9775,2
9776,5
9776,4
9779,0
9780,1
9785,3
9795,7
9797,4
9801,0
9817,10
9821,2
9827,6
9829,10
9831,7
9836,5
9847,8
9856,8
9859,5
9886,1
9888,9
9892,7
9894,9
9896,8
9898,0
9899,6
9899,9
9904,2
9910,8
9922,1
9922,10
9925,4
9933,10
9934,10
9940,3
9941,9
9949,3
9950,6
9951,3
9953,1
9961,6
9962,6
9962,3
9968,5
9976,7
9976,1
9977,5
9978,7
9983,3
9989,0
9989,3
9992,7
9996,7
10001,4
10007,9
10012,1
10014,7
10024,5
10031,7
10033,10
10033,1
10040,10
10041,9
10049,8
10051,5
10051,3
10052,5
10053,8
10058,10
10058,6
10066,1
10070,5
10075,6
10081,0
10086,6
10097,6
10101,5
10110,2
10111,2
10111,1
10121,9
10122,8
10123,2
10129,6
10130,3
10130,9
10130,8
10131,10
10133,3
10137,6
10139,8
10140,4
10141,2
10142,5
10146,4
10147,7
10154,4
10155,7
10156,8
10158,1
10159,3
10161,5
10162,7
10166,4
10169,7
10172,4
10175,8
10176,5
10193,1
10198,0
10201,3
10204,8
10224,3
10226,4
10229,7
10234,8
10236,10
10238,7
10245,6
10247,6
10247,1
10250,1
10250,5
10254,9
10268,3
10271,9
10276,4
10281,1
10285,4
10286,2
10287,2
10288,3
10291,8
10304,9
10311,7
10313,3
10313,0
10318,5
10330,3
10332,3
10344,0
10352,6
10357,9
10361,6
10366,8
10372,3
10373,1
10376,10
10378,9
10378,5
10379,1
10380,7
10386,3
10401,2
10405,1
10410,6
10414,7
10417,5
10418,4
10420,7
10422,4
10430,8
10431,10
10438,6
10440,4
10441,4
10444,1
10445,8
10448,4
10454,6
10457,0
10460,4
10464,6
10475,1
10481,0
10487,3
10488,3
10491,5
10493,2
10494,4
10499,0
10504,3
10505,6
10505,3
10508,10
10510,3
10512,4
10513,9
10515,4
10517,8
10519,4
10522,5
10527,10
10528,4
10533,5
10533,9
10539,4
10543,5
10543,6
10543,7
10547,7
10548,3
10556,3
10556,2
10558,1
10568,5
10590,0
10600,6
10601,6
10602,2
10612,10
10613,0
10618,0
10623,10
10627,8
10638,5
10640,9
10645,2
10646,6
10650,8
10651,2
10655,6
10659,0
10672,6
10681,7
10683,3
10687,8
10692,5
10693,9
10696,5
10697,9
10697,10
10698,7
10698,1
10699,8
10702,4
10704,1
10710,5
10710,3
10712,5
10721,6
10738,4
10745,2
10746,4
10747,1
10756,5
10761,9
10761,4
10763,3
10763,9
10766,4
10766,0
10780,10
10781,0
10781,6
10783,2
10789,9
10793,8
10798,8
10800,9
10804,6
10808,9
10808,1
10812,3
10813,2
10817,6
10823,9
10827,3
10829,6
10834,8
10836,1
10837,4
10838,7
10845,6
10845,0
10845,9
10846,2
10849,6
10854,6
10859,7
10860,2
10860,5
10860,10
10864,0
10868,2
10871,5
10873,0
10882,9
10888,5
10895,4
10896,2
10896,3
10899,7
10899,8
10900,6
10901,6
10905,3
10908,5
10909,10
10909,5
10913,10
10928,10
10932,1
10933,3
10934,8
10939,7
10940,0
10947,2
10949,1
10956,5
10957,0
10970,1
10974,10
10984,8
10991,4
10991,9
10992,2
10997,8
10998,10
10999,1
11003,3
11005,4
11007,4
11009,6
11010,3
11016,1
11022,7
11022,1
11046,2
11054,5
11062,6
11069,1
11072,10
11073,7
11073,5
11080,8
11082,1
11082,2
11090,10
11090,8
11098,4
11100,2
11102,10
11104,8
11110,4
11112,7
11116,1
11128,5
11132,10
11145,1
11146,6
11151,9
11152,6
11154,8
11154,5
11160,1
11169,0
11170,8
11172,2
11174,1
11181,9
11183,4
11183,8
11185,9
11194,9
11195,9
11196,10
11202,9
11203,5
11206,8
11212,7
11213,8
11213,4
11215,10
11216,4
11219,7
11219,9
11220,3
11225,7
11225,0
11227,6
11231,2
11232,5
11240,10
11243,1
11244,10
11248,3
11251,9
11251,2
11256,5
11260,8
11262,8
11277,4
11278,4
11279,1
11288,5
11291,7
11292,10
11296,6
11300,5
11301,2
11301,4
11305,10
11307,8
11308,10
11310,10
11312,3
11312,8
11313,9
11314,3
11315,5
11315,7
11316,9
11320,5
11322,2
11323,8
11325,7
11327,0
11332,8
11332,1
